CID,Name,B3LYPLUMO,SMILES,Minimum Adsorption energy (100),Minimum Adsorption energy (110),Minimum Adsorption energy (111),Optimization score,e_above_hull (eV)
43278370,H14C11N1O1F3,1.274487911,CCNCC1=CC(=CC=C1)OCC(F)(F)F,0.020858293,-0.333091866,-0.088870254,0.570393317,
203334,H9C6Cl1,0.838908067,CCC(C)(C#C)Cl,0.166434549,0.531957004,0.208233432,0.570558198,
53983305,H15C8S1N1O1,0.809375989,CC(=O)SCC1(CCCC1)N,0.266424301,0.472259274,0.258173853,0.570830899,
10823413,H17C14N1O2,0.488227862,CC(C)C1=CC=CC=C1N2C(=O)CCCC2=O,0.419710122,0.901374421,0.647510996,0.572213188,
43540475,H11C9N5O1,1.012401228,C1=CN(C=N1)CCC(=O)NC2=CNN=C2,0.054915577,0.426568874,-0.081775126,0.572818835,
21504535,H15C10N3O1,1.130524115,C1CCC(CC1)C2=NC(=O)C=C(N2)N,0.050263727,0.218991522,-0.223358814,0.572911463,
64281795,H14C12N2,1.244957189,C1CN(CCC2=CC=CC=C21)CC#N,-0.144966839,0.048731883,-0.199987836,0.573108129,
22759497,H16C9S1N2O1,0.517758584,CCC(C)SCC1=CC(=O)N(N1)C,0.482742571,0.621153786,0.791697176,0.574811548,
64298493,H20C13N2,0.359030106,CNC(CCCC=C)CC1=CC=CC=N1,1.044435388,0.822330238,0.520040416,0.57731606,
43504293,H15C12N1O2,1.089919881,CC(C1=CC(=CC=C1)OCCCC#N)O,0.26431336,-0.043611983,-0.025721295,0.577456621,
62400938,H15C8N3O3,0.890585813,C1=C(N=NN1CCOCCO)CCO,0.312508313,0.210104295,0.271651769,0.577670303,
68954310,H9C7S1N1,1.104684564,C1CNCC2=CSC=C21,-0.140932502,0.210639812,0.093986175,0.57962453,
10012884,H13C10N1O3,0.071105229,CC(CO)NC(=O)C1=CC=CC=C1O,1.000400205,1.204796237,1.059689361,0.579700248,
59865173,H15C8N3,1.075153842,CCC(=NCC(C)C)NC#N,-0.094707077,0.411225221,-0.062043004,0.579989444,
59561097,H16C16,0.598968409,CC1=CC2=C(C=C1)C3=C(C2)C=CC(=C3C)C,0.672360945,0.568775602,0.444431908,0.58041228,
2753094,H12C14,0.24459839,C1CC2=C1C=CC3=C2C=CC4=C3CC4,0.964633001,0.886866124,0.911257421,0.582758619,
63696705,H18C12N2O3,0.846290409,CNC(=O)C1=CC=C(C=C1)NCC(OC)OC,0.44325642,-0.340933356,0.856144807,0.58288985,
1991431,H11C6S1N1O1,1.259721871,CCOCCCN=C=S,-0.159346025,0.038277593,-0.159574663,0.583087087,
62097128,H15C10N1O3,0.986561677,CCN(C1CC1)C(=O)C2(CC2)C(=O)O,0.443522964,0.494568341,-0.396995306,0.583463505,
53850423,H15C13N3,0.613734448,CC1=CC2=C(C=C1)N=C3C(=C(NN3C2)C)C,0.842720334,0.49696089,0.324655645,0.584256702,
65621892,H12C8N4,1.274487911,CCCN1C(=NC=N1)CCC#N,-0.078109307,-0.143533898,-0.094424976,0.584565925,
23009115,H13C12N3,0.768771755,C1CC2=C(C1)N=C(N2)C3=CC=CC=C3N,0.2989767,0.181371501,0.727704722,0.585728031,
54857366,H14C11S1N2,1.012401228,CC(C)SC1=CC(=CC2=C1C=CN2)N,0.15837884,0.066112102,0.25378408,0.585913118,
12260073,H15C11N1O3,0.990252847,CC1=CC(=C(C(=C1)CNCC(=O)O)O)C,0.469191962,0.076091955,-0.000439596,0.585933811,
62931955,H18C9N4,0.488227862,CC1(CCN(CC1)CCN=[N+]=[N-])C,0.475220854,0.908842035,0.671581458,0.586721322,
62447808,H12C9S1N4,0.502993902,CC1=CN(N=C1)CC2=CSC(=N2)CN,0.658101161,0.958455031,0.39625241,0.586965051,
21680013,H19C11N1O1,0.506685072,CC1CC(=C(C)C)C(=N1)CCOC,0.770305187,0.637562303,0.599112911,0.587839269,
11386,H12C12,0.311043531,CC1=CC2=CC=CC=C2C=C1C,0.715923345,0.803954872,1.078421118,0.588571655,
64495222,H16C12N1O2F1,0.927500233,CC(CCC(=O)O)NCC1=CC=C(C=C1)F,0.471499193,0.199472939,0.089210015,0.590447141,
12846215,H10C8S1O1,0.912734194,CC1=C(C=CC=C1SC)O,0.026537723,0.293857073,0.484096737,0.590449019,
62004735,H15C12N2O2F1,0.569437687,COC(=O)C1CCN(CC1)C2=NC=C(C=C2)F,0.647799128,0.701584882,0.487144119,0.590806865,
69525598,H11C8N5O1,0.986561677,C=CCN1C(NC(=O)C2=C1N=CN2)N,0.266306407,0.132785117,0.190655695,0.591572042,
69557379,H10C10N2O3,0.702326613,C1C(OC(=O)N1C2=CC=CC=C2)C(=O)N,0.697431125,0.822774445,-0.077277344,0.591651345,
64620792,H15C7S1N5,0.879512301,CCC(C(C)SC1=NN=NN1C)N,0.236880168,0.334445261,0.343647136,0.592251578,
60657419,H15C11N1O2F2,0.883203472,COC(CNCC1=C(C=C(C=C1)F)F)OC,0.36192804,0.138271075,0.413122306,0.593821973,
55290213,H6C4N4O2,0.514067414,CN1C(=C(N=N1)C(=O)O)N,0.501417211,0.724183917,0.79975988,0.594593875,
43197450,H19C17N1,0.318425873,CC(C)C(C1=CC2=C(CC3=CC=CC=C32)C=C1)N,1.09195373,0.741869529,0.78287134,0.595328703,
55135849,H16C11N2O4,0.731857335,C1CC(C1)(C(=O)N2CCC(=O)NCC2)C(=O)O,0.330520212,0.514514473,0.533351175,0.595659644,
55054454,H22C12N4O1,0.259364429,CCC(C)N(CCOC)C1=NN=C(C=C1)CN,1.002434259,1.537607288,0.261169803,0.596550773,
69216526,H13C12N1O1,0.502993902,C=CCNC1=CC2=C(C=C1)OCC=C2,0.5245848,0.759410773,0.789855888,0.597138861,
11515019,P3H4N1O8,0.66172238,N1P(=O)(OP(=O)(OP1(=O)O)O)O,0.462599529,0.546270344,0.589597878,0.597272482,
60630670,H14C9S1N2O2,0.971795637,CC12CCC(=O)N1C(CS2)C(=O)NC,0.330915806,0.296621028,0.041470266,0.597399002,
43164984,H11C9N2O2F1,1.359388906,C1=CC(=C(C=C1F)N)NC(=O)CCO,-0.349639804,-0.08321181,-0.060276294,0.597506468,
71653979,H14C8O4,0.886894642,CC(C)CC12CC(OO1)(OO2)C,1.016881588,-1.20882762,1.117790209,0.597754684,
63218115,H20C11S1N4,0.598968409,CCNC1=C(N=NS1)CN2CCCC2(C)C,0.143124341,0.929403887,0.7212345,0.598444659,
62940526,H19C12N3O2,0.381178487,CCOCCCNC1=NC=CN(C1=O)C2CC2,1.016395237,0.819168964,0.61329481,0.598732412,
61721313,H18C12N2O2,0.669104721,CCOC(=O)C(C)N(C)CC1=CC=CC=N1,0.60066432,0.492214043,0.496697083,0.599481601,
61292592,H15C10N3O2,0.820450857,CCOCC(=O)NC1=NC=C(C(=C1)C)N,0.470485482,0.104590307,0.565475984,0.600317391,
5326178,B1H11C4,-0.179907942,BC(C)(C)C,1.154841148,1.533755026,1.456281717,0.600859011,
60731965,H13C9N3O2,0.296277492,CC1=CC(=NC(=N1)C)NCC(=O)OC,0.515715288,0.953926586,1.258520117,0.602832411,
62653871,H14C9S2N2,0.658031209,CC(CN)C1=NC2=C(S1)CSCC2,0.137146105,0.835412137,0.683904711,0.605092763,
62391444,H23C13N1O2,0.314734702,CCCN(CC1(CCOCC1)C=O)C2CC2,0.994865504,1.039498145,0.663907712,0.607079244,
15646923,H14C12O3,0.879512301,CC1(C(O1)(C2=CC=CC=C2)C(=O)OC)C,-0.235401423,0.240932267,1.002015404,0.607680525,
60870338,H12C11N2O2,0.861055091,CC1=C(C=CC(=C1)OCC2=CON=C2)N,0.549079076,-0.274236896,0.804246732,0.610375698,
165071,H14C11O3,0.827833199,CC(=O)CC1=C(C(=CC=C1)OC)OC,0.429717872,0.440690958,0.313371331,0.611213293,
21212876,H14C8N2O2,0.451314799,CNC(=O)C(=O)NC1CCCC1,0.556421691,0.989197245,0.76837763,0.611323494,
71053071,B1H16C11N1O3,0.790920136,B1(OC(C(O1)(C)C)C)C2=CN=C(C=C2)OC,0.645935132,0.21185151,0.437665947,0.611368833,
10797329,H14C12O1,0.846290409,COC1=CC=C(C=C1)C(=C)CC=C,0.744255971,0.046705188,0.339779404,0.611601965,
65705644,H15C9S1N3,0.432857589,CCCNCC1=NN=C(S1)C2CC2,0.853382684,0.849009809,0.680115414,0.613513446,
545228,H16C9Cl2,1.315092144,CC1(CC1(Cl)Cl)CC(C)(C)C,-0.216447274,-0.186190117,0.140951221,0.61393171,
62959603,H11C8N5,1.163747364,CC1=NC=CN1CCN2C=NC=N2,0.032917584,-0.01312457,0.180767776,0.615300481,
20546575,H12C11N2F2,0.964413296,CN1CC(CN=C1)C2=C(C(=CC=C2)F)F,-0.378616175,0.330474543,0.847676428,0.615462447,
65357440,H18C10N4O2,0.64326517,CCN1C(=C(C=N1)N)C(=O)NCCOCC,0.939798309,0.317074297,0.507596296,0.615710735,
54204803,H12C11N2O1,0.883203472,CN(CC1=CNC2=CC=CC=C21)C=O,0.289513495,0.422585817,0.335757374,0.616244517,
68356515,H20C13N2O2,0.325808214,CCCC1=CC(=NC=C1)NC(=O)OC(C)(C)C,1.131677178,0.858518308,0.73046151,0.61634694,
66806243,H12C11N2,0.66172238,CC1=CC2=CC=CC=C2C(=N1)NC,0.54734021,0.441380713,0.727200682,0.616848124,
63543872,H21C14Cl1O1,0.982870506,CC(C)(C)CC(CC1=CC(=CC=C1)OC)Cl,0.433015596,0.224153579,0.097974132,0.617292471,
45083678,H10C8N2O1,1.034549608,C1CN(CC=C1CC#N)C=O,-0.159350547,0.247845857,0.511883204,0.61733789,
59478201,H10C7N2O1,0.709710311,CC(C1=CC=CC=N1)ON,0.38004728,0.325884404,0.882738038,0.619633443,
791145,H13C9S2N1,1.034549608,C1CSCCN1CC2=CSC=C2,0.260247062,0.140445839,0.220082863,0.620737431,
55055037,H24C13N4,0.277820282,CCN(CC)C1=NN=C(C=C1)CNCC(C)C,1.328070405,0.880081477,0.685238744,0.621141912,
11701111,H13C10Cl1,1.038240779,CC(C)CC1=CC=CC=C1Cl,0.13221565,-0.041115786,0.526230331,0.622008755,
6897,H8C7N1Cl1,1.374154945,CC1=C(C(=CC=C1)Cl)N,0.072529168,-0.357755231,-0.1016474,0.622598562,
10261545,H17C9N1O2,0.794611306,CC(=O)CC(CN(C)C)C(=O)C,0.47652342,0.414380326,0.460944347,0.622613668,
66842614,H18C13O2,0.440241287,CCCC1=C(C=C(C=C1OC)C=C)OC,0.811323059,0.968247329,0.643993006,0.624047876,
20540154,H12C11O4,0.975488165,CC1=CC2=C(C=C1)OCC(O2)CC(=O)O,0.189736917,0.401629731,0.228363513,0.624365776,
18332996,H13C12N1O4,0.598968409,CN1C(=O)CC(CC2=CC=CC=C21)OC(=O)O,0.53528906,0.45721176,0.962041979,0.625241337,
43650192,H21C13N3O1,0.499302731,CCCC(C(=O)N(C)CCC1=CC=CC=N1)N,0.763389826,1.024762809,0.469451301,0.625918688,
70827764,H16C12O3,0.717092653,CCC(=O)CC1=C(C=CC(=C1)OC)OC,0.675399061,0.547052642,0.385801304,0.626588494,
62222867,H18C13N4,0.108018292,CCCNCC1=NC=CN1CC2=CC=CC=N2,1.159754718,1.287698851,0.989442703,0.626825191,
12773018,H16C13N2O2,0.731857335,COC1=CC=CC=C1C(=O)NN2CCC=CC2,0.663795969,0.46328259,0.438622594,0.62687886,
20427108,H8C4S1N4O1,1.208042769,C(CO)NC1=NN=C(S1)N,-0.077400132,0.074580417,0.140498613,0.626967868,
18934716,H17C13N2F1,0.735549862,CC1=CC(=CN=C1F)C23CCCN2CCC3,0.504938662,0.558214578,0.492791419,0.627099041,
143053,H14C9,1.086228711,CCCCC=CC#CC,0.121113684,0.156890755,0.237911977,0.629100425,
60398787,H17C12S1N1O2,0.233524878,CCCNC(=O)CSC1=CC=CC(=C1)OC,1.136473154,0.898936217,1.040877884,0.629476981,
53387963,H17C10N1O1,0.964413296,CCCN1CCCCC(=C)C1=O,0.471535375,0.331721408,0.084599082,0.630182626,
43643451,H21C12N3O1,1.244957189,CCCN1C=C(C=C1C(=O)N(C)CCC)N,0.251788824,-0.166274832,-0.039062915,0.63022044,
61288954,H18C8Br1N1,1.230191149,CCC(C)CN(C)CCBr,0.132045593,0.233399255,-0.264031722,0.631997762,
72223977,H16C11N2O1,0.429166419,CCC1=CC(=NC=C1OC2CC2)NC,0.814759181,0.718417863,0.971557012,0.632038885,
61396550,H20C10N4,0.528833453,CN(CCN=[N+]=[N-])C1CCCCCC1,0.753866016,0.835076514,0.621547815,0.632831784,
21050907,H18C13N2,0.62480796,CC1=CC2=C(N(N=C2C=C1C(C)C)C)C,0.689295212,0.564640774,0.672198649,0.633426419,
65583543,H14C12N4,-0.017488293,CNC(CC1=CC=CC=N1)C2=NC=NC=C2,1.041595975,1.350166706,1.461966949,0.633544125,
18762528,H17C8S1N3O3,1.182203218,CCSC(CCCNC(=O)N)(C(=O)O)N,-0.194180929,-0.095149876,0.5467648,0.634007275,
21701814,H10C6S1N2,1.097302223,CC1=C(SC=C1)N(C)N,-0.000814963,0.28050865,0.232648492,0.634041475,
54909664,H14C15N2O1,0.318425873,CC1=C2C(=CC=C1)OC(=N2)CNC3=CC=CC=C3,1.203453405,0.813594165,0.837636783,0.634993662,
70602784,H11C7S1N1O1,0.953339784,CCC1=C(OC(=N1)CC)S,0.684601149,0.155634636,0.110896575,0.635191952,
64057749,H18C10S1N2,1.185895745,CNCCN(C)CCC1=CSC=C1,-0.016241328,-0.016317925,0.287338715,0.635411116,
20767785,H14C11N2,0.384869658,CNCCC1=CCC2=C1C=CC=N2,0.767476025,0.706246589,1.185691541,0.635670521,
63198148,H25C14N3,0.307352361,CCNC(CC1=NC(=CC(=N1)C)C)C(C)(C)C,1.370105907,0.82919077,0.692997997,0.635725293,
24704079,H18C9S1N2O3,1.04193195,CC(C)(C)NC(=O)CSCC(C(=O)O)N,0.472453805,0.018734949,0.197959126,0.635823955,
71463520,H15C11N3,0.990252847,CCC1=C(C2=C(N1)C=CN=C2)CCN,0.303002293,0.253826612,0.288809688,0.636066189,
62900625,H14C10S1N2O1,0.377487316,CCC(C(=O)N)SC1=CC=CC=C1N,0.737586651,0.686304158,1.268662627,0.637502564,
58754960,H13C14N3,-0.035944147,CC1=C(C(=NC2=CC=NN12)C)C3=CC=CC=C3,1.16976096,1.114006479,1.657894333,0.638971556,
12623068,H18C13S1N2,1.185895745,CCC(C1=CC=CC=C1)NC2=NCCCS2,0.087565366,0.13879672,0.052662002,0.639451887,
65682375,H21C13N2Cl1,0.130166673,CCCCC(CC)(CC1=C(C=NC=C1)Cl)N,1.225228876,1.290366562,0.948515203,0.64243511,
71437809,H14C10N2,0.613734448,CC1=NC=CC(=C1)C=CN(C)C,0.557803556,0.588904353,0.870440501,0.643058626,
54256433,H21C13N1O3,0.296277492,CC1=C(OCN(C1=O)C(C)(C)C(=O)C(C)C)C,1.150965411,1.225003958,0.594453116,0.64320916,
43088107,H11C11N3F2,0.868438789,CN1C=CN=C1CNC2=C(C=C(C=C2)F)F,0.755989319,0.241763921,0.258361582,0.643571865,
64199178,H17C12N3O2,0.66541355,CC1=C(C=CN=C1)N2CCN(CC2)CC(=O)O,0.127504702,1.097699144,0.640279572,0.643620678,
59613684,H17C15N1,-0.205747493,CC(C)C1=C2C3=C(CCCC3=CC=N2)C=C1,1.419857004,1.42272053,1.638257363,0.64393207,
550455,H17C10S1N1O3,1.230191149,COC(=O)C(CCSC)NC(=O)C1CC1,0.008904232,0.233499202,-0.068153199,0.644137281,
65193887,H21C12N3O1,0.979179335,CCC(CN)NC(=O)C1=CC=CN1C(C)C,0.31621128,0.469898807,0.14124953,0.644149604,
65991446,H16C11N2O1,0.613734448,C1C(CN1CCC2=CC=CC=N2)CO,0.680903006,0.564670388,0.778273264,0.644175,
63971856,H25C13N3O1,0.66541355,CCC(CC)N1C(=O)C(C(=N1)C(C)C)CCN,0.807445512,0.530157966,0.531617896,0.644243671,
63095674,H14C11N2O3,0.960722125,CNC1COC2=C1C=CC(=C2)OCC(=O)N,0.546024679,0.343730423,0.094802668,0.644454024,
20589816,H15C10N3O2,0.901660682,CNC1CCCCN(C1=O)C2=NC=CO2,0.274881937,0.344721251,0.543750849,0.64472268,
331365,P1H18C16N1O4,0.484536692,CCOC(=NP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2)C,0.949172565,0.796131891,0.671067132,0.644996944,
11948257,H12C12O5,0.071105229,COC(C(=C)C1=CC=CC=C1)(C(=O)O)C(=O)O,1.435123263,1.576596331,0.649619733,0.645775836,
42873934,H12C11N3F1,0.824142028,CCC1=C(C(=NN1)C2=CC(=CC=C2)F)N,0.170603666,0.400560549,0.839694087,0.647214064,
66612475,P1H11C9,0.964413296,C=CCC1=CC=CC=C1P,0.227410331,0.331568403,0.438151986,0.648395101,
64612422,H19C12N3O2,1.230191149,CC1=C(C(=NO1)C)CN(C)C(=O)CC2CNC2,0.203015556,0.077703439,-0.077369922,0.648987087,
63595059,H15C12N3O2,0.514067414,CC1C(=O)NCCN1C(=O)C2=CC(=CC=C2)N,0.350195295,1.170213482,0.84376755,0.651063095,
18416672,H11C8N1O3,1.285561423,CC1=C(OC(=N1)C)COC(=O)C,0.062114366,0.023260926,-0.035030598,0.651171494,
59802786,H20C12N2,0.325808214,CC(C)N1C=C(C=NC1=C)C(C)(C)C,0.963169724,1.033012721,0.933486594,0.65118228,
53218528,H11C13O1F1,0.676487062,CC1=C(C=C(C=C1)F)C2=CC=C(C=C2)O,0.109161132,0.843990269,0.924989927,0.651267086,
64927809,H19C12N3O2,1.29294512,CC(CCNC(=O)C1=CC(=CN1C2CC2)N)O,0.103017661,0.081136173,-0.151947207,0.651840331,
61273069,H14C8N2O1,0.606352106,CCC(C)N1C(=O)CC(=N1)C,0.641767523,0.808681975,0.64488279,0.652398101,
61283547,H14C9N4O2,1.377846115,CC(=O)NCCC(=O)NCC1=CC=NN1,0.040135671,0.058733329,-0.31664471,0.652627106,
62082133,H20C11N4O2,0.691253101,CC1=C(C(=NN1)C(=O)NC(CC(C)C)CO)N,0.789189684,0.703751626,0.351269449,0.652995011,
67193485,H7C5N3,0.466080838,C1=CN=CNC(=C1)N,0.505473257,0.992787302,1.024067779,0.653428476,
21187660,H13C11N1O1,0.443932458,C1CC(=O)CCC1C2=CC=CC=N2,0.818280331,1.178261033,0.59289728,0.653539336,
62397025,H16C12O3,0.650647511,CCC(C(C1=CC=C(C=C1)C)O)C(=O)O,0.608700129,0.657749046,0.70363426,0.653670995,
57685590,H11C9N1F2,1.141598984,CC(C)(C1=C(C=C(C=C1)F)F)N,0.335494689,-0.256673442,0.429166709,0.655464151,
59948003,H12C10N1F3,1.352006564,CC(C)(C1=CC=CC=C1N)C(F)(F)F,-0.133405659,0.049029872,-0.032245522,0.656566397,
58724776,H10C11O2,0.968104467,CC#CC1=CC2=C(C=C1)OCCO2,0.173135529,0.520534713,0.343634278,0.65693632,
13198186,P1H11C6O2,1.326167013,CCOP(C#C)OCC,-0.097418345,0.224016615,-0.162434316,0.657110832,
10329399,H10C6N2O2,1.285561423,C1CC(C(=NC1)N)C(=O)O,-0.177505668,0.093445645,0.170494112,0.657186393,
64450475,H12C9N6,1.193278086,CC1=C(C=NN1)C2=NN=C3N2CCNC3,-0.036979268,0.216861179,0.186744245,0.657743402,
11127650,H21C15N1,-0.102389288,CC(C1CCCCC1)N=CC2=CC=CC=C2,1.306346493,2.005456058,0.943608532,0.658040536,
43300193,H18C11S1N2,0.909043023,CC(C)(C)CCSC1=C(C=CC=N1)N,0.548089488,0.70279658,-0.028274925,0.658290035,
11853084,H8C5O4,0.89427834,CC12CC(OO1)(OO2)C,1.167985007,-1.267433958,1.369201164,0.658764539,
2795375,H13C5S1N3,1.27079674,CNC(=S)CNN(C)C,0.125312953,0.027130463,-0.009180568,0.659275511,
62277182,H23C15N1O1,0.407018038,CCCC(C)(CN(C)C1=CC=C(C=C1)C)C=O,1.069598436,1.018119445,0.654968725,0.660623453,
62539917,H14C11N2O2,0.754005716,COCCNC(C#N)C1=CC(=CC=C1)O,0.477833525,0.846238451,0.37779839,0.660647919,
13687898,H12C9N2O4,0.957030955,C1=CC(=C(C=C1CC(C(=O)O)NN)O)O,0.409106267,0.245041182,0.452879713,0.663020005,
22147804,B1H8C7O4F1,1.329858184,B(O)(O)OC1=C(C=CC(=C1)F)OC,-0.158752332,-0.013851959,0.162666069,0.663272721,
20133475,H15C12N1O3,1.152672496,CC(CC1=CC(=CC=C1)NC(=O)C)C(=O)O,0.209161136,0.571681456,-0.255277892,0.663930365,
58964792,H19C10N1O2,0.87582113,CC(C)C(=O)CNC(=O)C(C)(C)C,0.647382427,0.263648524,0.460234577,0.66645482,
9794506,H17C16N1,0.089561082,CN1CCC(=CC1)C2=CC=CC3=CC=CC=C32,1.251152659,1.317307721,1.163503513,0.666774523,
64592814,H19C12N3O1,1.274487911,CC(C)(C)C(=O)NC1=C(N=CC=C1)N(C)C,0.166620888,-0.080118401,0.092069668,0.667005981,
19434316,H13C11N1O1,0.971795637,COC1CC2=CC=CC=C2CC1=N,0.229815254,0.498799414,0.359190072,0.667198609,
61851151,H15C8N5,0.211376497,CC(C1CC1)NC(C)C2=NNN=N2,1.083724044,1.162010458,1.130833519,0.668449585,
28617827,H14C15N2O1,0.299968663,C1=CC=C2C(=C1)C=C(O2)CNCC3=CC=CC=N3,0.868321189,1.513275845,0.734360101,0.669310521,
20306591,H14C11N2,1.307709803,CCC1=CC=CC=C1NC(C)C#N,-0.389673515,0.101145234,0.381768987,0.669395019,
63573630,H15C10N3O2,0.292586321,CN(CC1=CC=C(O1)C(=O)NN)C2CC2,0.979190084,1.172602329,0.991564298,0.670185946,
756825,H15C11N1O2F2,0.864746262,C1=CC(=C(C(=C1)F)CN(CCO)CCO)F,0.56428895,0.640590314,0.224115179,0.670538872,
65399352,H23C14N3,0.410709209,CC1=CC(=NC(=N1)C2CCCCCC2)CNC,1.211182568,1.039591922,0.542444461,0.670891096,
61100624,H13C11O1F3,1.06038916,CC1=CC(=C(C=C1)C(CC(F)(F)F)O)C,0.507295041,0.193780919,0.145513293,0.671292789,
44283225,H17C13N3,0.49561156,CCCNC1CC2=CC=CN3C2=C(C1)C=N3,0.69288541,0.763897265,1.09119955,0.672469484,
43162364,H18C13N4,0.554673004,CC1=CC=CN2C1=NC(=C2)CN3CCNCC3,0.582953338,0.420029159,1.367978997,0.672496751,
12352836,H20C11S1O1,0.801993648,CC(CSC1CCCCC1)C(=O)C,0.575905912,0.70141707,0.353398759,0.672783781,
11458245,H13C10S1N1O1,0.849981579,CCNC(=O)SC1=CC=C(C=C1)C,0.515119485,0.737120215,0.241026221,0.673868443,
22412575,H16C12O2,0.765080584,CCCCC(=O)CC1=CC=C(C=C1)O,0.80318986,0.371080006,0.579342215,0.674808972,
55256059,H11C8N1,0.09325361,C1=CC=CC(C=C1)CN,0.88865449,1.252596621,1.629308088,0.675053338,
63319038,H13C9N3O1,1.119450603,CC(=O)NC1=C(C=CN=C1)N(C)C,0.352256485,0.343241179,0.005444295,0.676548961,
22933991,H14C15N2O1,0.514067414,C1=CC=C(C=C1)CCOC2=CC3=C(C=C2)NN=C3,0.800218681,1.001508568,0.718012247,0.676990289,
63554237,H14C12N2F2,1.038240779,CC(C)NCC1=CC2=CC(=CC(=C2N1)F)F,0.33574103,0.257755377,0.359724971,0.677990619,
2769656,H3C3O3F1,2.089540056,F[C@@]1([H])C([H])([H])OC(=O)O1,-0.572520957,-0.641677591,-0.985865258,0.678092727,
60851298,H21C10N3O2,1.329858184,CC(C)(C)NCCC(=O)N(C)CC(=O)N,0.18731722,0.023290539,-0.130736399,0.678240985,
57645803,H18C13O2,-0.09131442,CCC(C)C1=CC(=CC=C1)C(=O)OCC,1.293755622,1.504425019,1.54770511,0.678657082,
61618454,H14C10S1N1Cl1,0.613734448,CCSC(CN)C1=CC(=CC=C1)Cl,0.670663689,0.733974982,0.851883615,0.682954272,
8128,H8C6N2,2.108365995,N#CCCCCC#N,-1.223072013,-0.519136898,-0.478035097,0.68414233,
64123417,H9C4N3O1,0.772462926,CC(COC)N=[N+]=[N-],0.247975199,1.130830822,0.412652984,0.684807964,
4817293,H16C12S1N2O1,1.200660428,CC(C)CSC1=NC2=C(N1)C=C(C=C2)OC,0.288598985,-0.098992884,0.321613406,0.685533465,
569069,H15C12N1O1,0.628500487,CC1CNC(CC1=O)C2=CC=CC=C2,0.708746868,1.071523625,0.457907252,0.687279868,
10058259,H22C11O2,1.100993393,CCCCCC(=O)CCCC(C)O,0.221057907,0.40604404,0.193620785,0.687283819,
60880508,H15C13S1N1O1,0.801993648,CC(C1=CC=CC=C1OCC2=CC=CS2)N,0.809229305,0.432035089,0.478698884,0.68765737,
63572113,H14C7N6O1,0.64326517,CN(C)CCN1C=C(N=N1)C(=O)NN,0.64556969,0.696886158,0.855247308,0.687916444,
20549866,H18C11N4O1,0.68387076,CC1=NN(C(=C1N)C(=O)N2CCCCC2)C,0.639573663,0.713630297,0.722756905,0.687928858,
13047972,H13C9N1O1,0.43654876,CC12CCCCN1C=CC2=O,0.871980436,0.997056626,0.948934379,0.687936287,
40534845,H14C12N2O2,0.765080584,CC1=NN([C@@](C1)(C2=CC=CC=C2)O)C(=O)C,0.5185743,0.805739104,0.514691424,0.689041097,
62535272,H16C12N2O1,1.256030701,CC(COC)NC1=CC=C(C=C1)CC#N,0.406147753,0.026306212,-0.058792464,0.690292267,
62597490,H19C12S1N1O1,1.259721871,CC1=CC=C(S1)CNCCOCC2CC2,0.230255473,0.242572132,-0.106813163,0.690863343,
59340002,H13C6N3O2,0.691253101,CC(=O)CNC(=O)NCNC,0.919328419,0.601809802,0.550516809,0.690902389,
556835,H12C7N2,0.296277492,CC12CCC(C1)(N=N2)C,0.964006744,1.176943219,1.116134079,0.690986086,
66252448,H18C12N1Cl1,1.241266018,CCC(C)CNC1=C(C=CC=C1Cl)C,0.311417414,0.190556716,-0.073844217,0.691987995,
69106595,H17C11S1N1O1,0.152315053,CC(C)CC(C)C1=C(C=CS1)C(=O)N,0.738947109,1.436925285,1.519129152,0.691991118,
19963364,H11C15N3,0.562055345,C1=CC=C2C(=C1)C=CN2N3C=NC4=CC=CC=C43,0.826345387,0.74929519,0.892463945,0.692378426,
19849918,H20C15,0.392253355,C=CC1=CC=C(C=C1)C2CCCCCC2,1.219652867,0.838936179,0.923539528,0.693148107,
72982809,H11C8S1N1O1,0.986561677,C1C(C2=C(C1N)C=CS2)CO,0.109904076,0.357061571,0.732487955,0.693189772,
2374603,H14C8S1N4O1,1.296636291,CN1C=NN(C1=S)CN2CCOCC2,-0.050140013,0.072619736,0.251130158,0.693919792,
62500292,H16C11N2O2,0.909043023,C1=CC(=CC(=C1)N)CC(=O)NCCCO,0.486520918,0.448089473,0.502121295,0.693976793,
62208300,H21C12N3O1,0.370104975,CC(C)N(CCCO)CC1=CN=C(C=C1)N,1.033930734,1.104154953,0.915536614,0.693989538,
57272693,H16C8N2O2,1.21173394,CC(C)NC(=O)N(C=O)C(C)C,0.167238401,0.211577582,0.150147371,0.694027529,
11730029,B1H9C4,-0.471525346,[B]C(C)(C)C,1.542026566,1.991569651,2.046020238,0.694173403,
67689481,H14C9O2,0.613734448,C=CCC1CC(CCC1=O)O,0.392935148,0.846162565,1.086087148,0.694398034,
71167504,H16C12O3,0.920117892,CC(C1=CC=C(C=C1)COC(=O)C)OC,0.678549341,0.26276998,0.467342564,0.694835927,
71337697,H12C11N2O2,0.587894897,CC1=CN(NC1=O)C2=CC=C(C=C2)CO,0.862393909,0.673950266,0.87195262,0.695330248,
