CID,Name,B3LYPLUMO,SMILES,Minimum Adsorption energy (100),Minimum Adsorption energy (110),Minimum Adsorption energy (111),Optimization score,dissociated
15933583,H18C8S1O4,0.220034217,CC(C)(C)OS(=O)(=O)OC(C)(C)C,-0.280206869,-0.29290093,0.069589646,-0.193936801,TRUE
54976211,H23C12N5,0.597674108,CN1CCN(CC1)CCCNCC2=NC=CN2,0.091152568,0.338374819,0.202062019,-0.193572153,TRUE
20814943,P2H8C2O1,-0.932763162,CC(O)(P)P,-1.531643387,-0.755735625,-1.665618322,-0.192451308,TRUE
23280220,P1H5C2F2,-0.996365394,CCP(F)F,-1.413472299,-0.338881506,-2.38462891,-0.191314422,TRUE
62363648,H24C11N4,1.245624212,CC(C)N=C(N)N1CCN(CC1)C(C)C,1.141951469,1.05824623,0.392914186,-0.190626792,TRUE
12897333,H10C7N2O1,0.243883958,COC1=CC(=CC(=C1)N)N,-0.243901735,-0.32466648,0.159384497,-0.190139265,TRUE
63699918,H17C8S1N5,-0.753879879,CN1C(=S)NN=C1N(C)CCN(C)C,-1.262285831,-0.91870526,-1.213798664,-0.188858353,TRUE
22721358,H23C10S1N1O2,-0.483569666,CCCCC(CC)CNC(C)S(=O)O,-0.810523275,-0.738934838,-1.024502358,-0.187208579,TRUE
62419636,H24C11S1N2,0.629475223,CCCNCC(C)CN1CCSCC1,0.376610658,0.172399569,0.218755977,-0.186776578,TRUE
65424869,H28C15O2,1.551711958,CCCC1CCC(CC1)C(C2CCOCC2)O,1.512366565,1.132330304,0.922186939,-0.181375344,TRUE
62224545,H18C9N2O2,-0.062202328,CCCN1CCC(CC1)(C(=O)N)O,-0.377089234,-0.285326914,-0.608246718,-0.18067598,TRUE
18790973,H16C6N2,1.440407323,CC(C)(C)C(C)(N)N,0.638193245,1.25790969,1.34829636,-0.179470446,TRUE
57466970,H26C12S2,-0.666426445,CCCSC(C(C)(CC)C(C)CC)S,-1.335777864,-0.258223066,-1.471356579,-0.177679695,TRUE
62359913,H17C8S1N3,0.522145545,CC(C)N=C(N)N1CCSCC1,0.217395662,0.092194304,0.191170999,-0.177612612,TRUE
66510046,H16C8N2O2,-0.129780976,CN(C)C(=O)C1CNCCOC1,-0.398370643,-0.635254455,-0.418109406,-0.177065262,TRUE
14280033,H21C11N1O2,0.172331813,CCCC(=O)N1CCCCC1CCO,0.027192125,-0.271235179,-0.30069103,-0.17695492,TRUE
20157901,H18C8N2,1.396681337,CC1(CCC(CC1)(C)N)N,0.604465138,1.323410101,1.244095786,-0.169678831,TRUE
60683590,H27C15N1O1,1.428482452,CN(CCC12CC3CC(C1)CC(C3)C2)CCO,0.993086845,1.119961299,1.164817007,-0.167930368,TRUE
54108997,H8C6N3O2F1,-1.004315307,C1=C(NC(=N1)CC(C(=O)O)N)F,-1.482266193,-1.432018957,-1.104828889,-0.167694686,TRUE
22335337,H9C7N3O2,-0.76580621,C1CN(CC2=C1NN=C2)C(=O)O,-1.359826877,-1.191231555,-0.749763403,-0.167233868,TRUE
58062290,H18C11O4,-0.590899344,CC(C)(C)OC(=O)CC1(CCC1)C(=O)O,-0.840906771,-0.872278174,-1.062417686,-0.167150767,TRUE
12716329,H16C9O1,0.458543314,CCCCCC(C#CC)O,0.100219303,-0.212888931,0.486307839,-0.166998622,TRUE
63666667,H22C11N1Cl1O1,0.065002135,CCN(CCOCCCl)C1CCCC1,-0.322676636,0.033148301,-0.514502645,-0.166506231,TRUE
63027765,H27C14N3,0.231959087,CC(C)(C)C1CCN(CC1)CCC(C#N)NC,0.188429085,-0.000733175,-0.48431055,-0.165415317,TRUE
63964402,H25C11S1N1,0.486369473,CCCCC(C)NCC(C)CSC,0.274108162,0.304100147,-0.097223782,-0.163020649,TRUE
61383333,H13C7N1O3,-0.686302691,CCN(CC(=O)OC)C(=O)C,-0.947102114,-0.961539437,-1.114002857,-0.160622723,TRUE
13779143,H22C13O1,1.197923269,CC(C)(C1C2CC3CC(C2)CC1C3)O,0.758614255,0.963152008,0.912375209,-0.159938056,TRUE
10922347,Si1H26C12O2,1.281401745,CC(C)(C)OC(=C)O[Si](C)(C)C(C)(C)C,0.856275172,1.069952133,0.96307382,-0.159150685,TRUE
231878,H10C6N2O2,-1.024191552,CC(CCC(=O)N)(C#N)O,-2.142004922,-1.211518622,-0.671941491,-0.158815063,TRUE
54866308,H28C14N2O1,0.049102307,CCCC(C)CNC(C)C(=O)N1CCCCC1,0.050847798,-0.277519646,-0.573874125,-0.157975483,TRUE
54352227,P1H21C10,1.142270951,CC(C)P(C)C1CCCCC1,0.359170004,1.170190388,0.952379034,-0.157512238,TRUE
60916703,H22C11N2O1,0.17630677,CCCC1CCC(CC1)(C(=O)N)NC,-0.129837557,-0.09020853,-0.195775602,-0.157457,TRUE
61842036,H24C14N2O1,-0.638600287,CCC(CC)(C#N)C(=O)N(CC1CC1)C(C)C,-1.372756309,-0.602875786,-0.884068467,-0.157316617,TRUE
62719327,H19C10N3,0.22798413,CC(C)N1C=C(C=N1)CCCNC,0.206973773,-0.681868142,0.217073966,-0.156962132,TRUE
66405582,H13C10N2F3,0.156430525,C1CC1NCC2=CN(C=C2)CC(F)(F)F,-0.645461001,-0.290451787,0.468674759,-0.156088267,TRUE
19349579,P2H6C2O8,-1.052017711,CC1(OP(=O)(OP(=O)(O1)O)O)O,-1.51730435,-1.015821274,-1.548287551,-0.154226674,TRUE
63109174,H12C9N3F3,-0.249035525,C1CC1NCC2=CN=C(N2)CC(F)(F)F,-0.713986709,-0.092814285,-0.865271995,-0.154161069,TRUE
25227524,H12C6N2O1,0.18823164,CN1CNCCCC1=O,-0.280644501,0.068261013,-0.140454089,-0.152922083,TRUE
69546151,H18C11N2O2,-0.841333312,CC(C)(C)OC(=O)[C@@]1(CCCN1)CC#N,-1.720640897,-1.274724003,-0.424907533,-0.14937875,TRUE
60867945,H20C11N2O1,0.315437563,C1CCC(C1)(C(=O)NCC2CCC2)N,0.017717422,0.170067052,-0.137718194,-0.149374402,TRUE
61586984,H25C13N3,0.446616983,CC(C)(C)NCCCN(CCC#N)C1CC1,0.394749816,0.204614962,-0.14953432,-0.148336748,TRUE
71921138,H18C13N2O1,-0.749904922,CC1=C(C=CN1)C(=O)N2CC3CCCC3C2,-1.282154385,-0.83198894,-0.996875329,-0.143550648,TRUE
23009460,H17C8N1O2,0.911711768,C1CNCC1CC(CO)CO,0.631511744,0.741533731,0.501624651,-0.143410863,TRUE
62390507,H20C13N2O1,-0.976489148,CCC1=CC=CC=C1CNCCNC(=O)C,-1.16163057,-1.620011501,-1.004850864,-0.142837582,TRUE
18386878,P1H11C6,0.63345018,C1CP2CCC1C2,0.029484713,0.675660118,0.361432549,-0.138962193,TRUE
43121980,H20C11N2,0.824258334,CC1CCC(CC1)N2CCCC2=N,0.650472935,0.484741097,0.506376331,-0.138530773,TRUE
65267127,H26C12S1N2,0.565872992,CC(C)(CN1CCCSCC1)C(C)(C)N,0.163082212,0.272507869,0.43387115,-0.138026291,TRUE
57147348,H13C5S1N1,-0.00655001,CCCCSNC,-0.569296042,-0.231268332,-0.041083165,-0.136999585,TRUE
60682667,H25C15N1O1,0.287611405,CCC(=O)N(C)CC12CC3CC(C1)CC(C3)C2,0.45626773,-0.004211958,-0.402803107,-0.135596925,TRUE
61830259,H24C12N2O1,0.037175976,CCC(CC)(CN)C(=O)NCC1CCC1,-0.151894676,-0.257423346,-0.290963401,-0.135301558,TRUE
70440097,Si1H9C6N1,0.208107885,C[Si]CC1=CC=CN1,-0.264078704,0.095478155,-0.004702671,-0.132937813,TRUE
61807269,H18C11N2,0.736804901,CN1CCCCC1CN2C=CC=C2,0.322550767,0.457684732,0.635018625,-0.132526763,TRUE
60774295,H18C11N2O3,-0.527295652,C1CCC(C1)(C(=O)O)NC(=O)NCC2CC2,-0.970653356,0.172506199,-1.576566359,-0.13213776,TRUE
12437606,H12C6Cl2,-1.07984387,CC(C)(C(C)(C)Cl)Cl,-1.344754797,-1.31052814,-1.371686046,-0.131239562,TRUE
54431963,H26C13O3,0.482394516,CCCCCCCC(CCCC)OC(=O)O,0.036932171,0.4917828,0.146702836,-0.128627624,TRUE
227418,H19C10N1O3,0.887860566,C1CCC2(CC1)OCC(CO2)(CO)N,0.408560607,0.955069837,0.531087874,-0.128143896,TRUE
60096157,H12C7N2O2,0.466493228,CC1=C(N(N=C1OC)C)OC,0.096850718,0.021475719,0.518108357,-0.127174148,TRUE
60996087,H22C12N2O1,0.255810289,CC1CCC(CC1)(C(=O)N)NCC2CC2,0.033477035,-0.175811906,0.152849184,-0.126152759,TRUE
60866663,H16C9N2O1,0.430717155,C1CCC(C1)(C(=O)NC2CC2)N,-0.05396801,0.113726769,0.478556572,-0.125639356,TRUE
64616154,H16C9N2O1,0.013324774,CN(C1CC1)C(=O)CC2CNC2,-0.381593954,-0.356048831,0.029067201,-0.124758318,TRUE
936430,H19C10N1O2,0.204132928,COCC(=O)NC1CCCCCC1,-0.216795803,-0.669725725,0.758246947,-0.123445561,TRUE
60682644,H23C14N1O1,0.168356856,CC(=O)N(C)CC12CC3CC(C1)CC(C3)C2,-0.05619152,-0.010509754,-0.158014458,-0.12163105,TRUE
14495620,H9C2N3,1.237674298,CC(N)(N)N,0.7326664,1.092814133,1.16450163,-0.120506788,TRUE
62481970,H18C9N4,0.478419559,CCCC1=NC(=C(N1N)N)C(C)C,0.184320956,0.186692901,0.341945752,-0.120383178,TRUE
19070644,H11C5N1O1,0.184256683,CCCN(C)C=O,-0.38643025,-0.020221355,0.242700978,-0.119453446,TRUE
67652944,H14C8S1N2O1,-0.487544622,CCC(C1=NC(=CN1C)SC)O,-0.697181982,-0.754292797,-0.721631771,-0.118412114,TRUE
64812384,H19C9S1N1O1,0.716928656,CCCSCC(CN)(C1CC1)O,0.687056821,0.56630672,0.190578791,-0.117807273,TRUE
64612056,H24C14N2O1,0.263760203,C1CCC2(C1)CCN(CC2)C(=O)CC3CNC3,0.054518702,0.096164581,-0.062774097,-0.11722857,TRUE
53211589,H19C10N3,0.31941252,CCNCCN1C=CN=C1C(C)C,0.069515608,0.25824786,-0.069964693,-0.116739798,TRUE
15195106,P1H8C4N1O3,0.363139967,C1C2(COP(O1)OC2)N,-0.108697962,0.258299508,0.246256855,-0.115593583,TRUE
11275379,Si1H18C8F2,0.987238869,CC(C)(C)[Si](C(C)(C)C)(F)F,0.572473743,0.753356261,0.971242086,-0.110774086,TRUE
60867937,H25C13N3O1,-0.348413829,C1CCC(C1)(C(=O)NCCCN2CCCC2)N,-0.126733908,-0.542043741,-1.036024132,-0.109926716,TRUE
61950180,H22C13N2O1,0.22798413,C1CCC(C1)(C(=O)NCC2CCC=CC2)N,0.033906133,0.152086678,-0.14858118,-0.107756793,TRUE
61249877,H22C13N2O1,0.394941083,C1CCC(C1)(C(=O)NC(C2CC2)C3CC3)N,0.158435678,0.086416326,0.319620562,-0.10339178,TRUE
43229604,H20C13N2O1,-0.761831253,CC1=CC(=C(C=C1)C)C(C)NC(=O)CNC,-0.961981181,-1.046147328,-0.8891145,-0.101958208,TRUE
87302,H9C5S1N1O1,-0.833383398,CSCCC(C#N)O,-1.35674192,-0.865853756,-0.881941424,-0.100731151,TRUE
22016475,P1H13C7,0.390966126,C1CC2CCC1CP2,-0.003282798,0.591009741,-0.012212149,-0.099563931,TRUE
58030264,H15C9N2F1,-0.276861684,CC1=NN(C(=C1)C(C)C)C(C)F,-0.465081622,-0.444440398,-0.518374774,-0.099551957,TRUE
23164564,H15C7N1O2,0.216057799,CCOCCCNC(=O)C,-0.060719401,0.029882777,0.104221549,-0.095798079,TRUE
60995237,H23C13N3,0.259785246,CC(C)N1CCC(CC1)(C#N)NCC2CC2,0.383907362,-0.054014529,-0.123701436,-0.09552739,TRUE
68099677,H12C6N2,0.736804901,CC1C=CNCCN1,0.170359005,0.562199824,0.924469043,-0.092231139,TRUE
43539943,H13C8N3O1,-0.010524967,C1COCC1CNC2=CNN=C2,-0.481976964,-0.374638992,0.280499792,-0.090756877,TRUE
45088259,H14C9N2,-0.952637947,CC(=CN(C=C(C)C)C#N)C,-1.274998276,-1.363946113,-0.76261677,-0.090607886,TRUE
63697600,H19C10N3O2,0.140530697,CC(CN1C=CN=C1)NCC(OC)OC,0.115614019,-0.146799559,-0.08604279,-0.089803404,TRUE
63955998,H20C13N2O1,-0.853259643,CCN(CC1CC1)C(=O)C2(CCCC2)C#N,-0.863893196,-0.970727055,-1.25842802,-0.088878224,TRUE
23414154,P1H7C3F2,-0.920836831,CCCP(F)F,-1.523708318,-0.561813489,-1.203447289,-0.087743101,TRUE
562698,H12C8Cl2,-0.952637947,CC1(C2(C1(C2(C)C)Cl)Cl)C,-1.286447807,-1.235256981,-0.859667921,-0.087243145,TRUE
64420979,H19C10N3O1,-0.300712886,CCCNCC(=O)NCCCCC#N,-0.385598059,-0.606374562,-0.428211983,-0.086340991,TRUE
22140451,H16C9N2,1.392704919,C1C2CC3CC1CC(C2)(N3)N,0.861376404,1.404818279,1.412857544,-0.083177088,TRUE
527975,H25C13Cl1O2,-0.523320695,CCC(CCCCCCCCOC(=O)C)Cl,-0.167302395,-0.59310254,-1.304609731,-0.082508763,TRUE
43273219,H22C11N2O3,-0.535247026,CCC(C)N(C)C(=O)N(C)CCCC(=O)O,-0.615058001,-0.613528725,-0.869561123,-0.082067795,TRUE
160999,P1H4S1N1O2,0.140530697,NP(=S)(O)O,1.014801823,-1.471924992,0.398872183,-0.079973846,TRUE
64793889,H10C8N1O1F1,-0.86915947,CCNC1=CC(=C(C=C1)O)F,-1.514342921,-1.647679319,0.079040445,-0.079250564,TRUE
61209586,H20C12N2O3,-0.368290074,CN(CC1CC1)C(=O)NC2(CCCC2)C(=O)O,-0.540682577,-0.352736657,-0.686221938,-0.079128492,TRUE
69124700,H20C10N2O2,-0.109904731,CCCC(CCC(=O)O)N1CCNC1,-0.333040824,-0.26914591,-0.192257396,-0.077454989,TRUE
123160,P1H9C3S1,0.907736811,CP(=S)(C)C,0.608286389,1.070618567,0.59013434,-0.075695189,TRUE
21880310,Si1H19C8Cl1O2,1.034941273,CCO[Si](CC(C)C)(OCC)Cl,0.851522176,1.041465436,0.76493294,-0.074483878,TRUE
5251308,Si1H8C2S2,-0.686302691,C[Si](C)(S)S,0.124959099,-1.133486763,-1.493285796,-0.073817565,TRUE
60686208,H26C12N2O1,0.192208058,CCCCCCNCC(=O)N(C)C(C)C,0.19153761,0.037715036,-0.090604368,-0.072995983,TRUE
66958247,H24C14N2,-0.332514001,C=CCC12CC(CNC1)CN3C2CCCC3,0.353351983,-0.96034069,-0.817110418,-0.071092853,TRUE
63930273,H17C9N3O2,0.383014751,COCC(CNCCN1C=CN=C1)O,0.25036472,0.00670089,0.468656362,-0.070553714,TRUE
57700536,H17C10N1O1F2,-0.924811788,CC(C)CC(C(=O)N1CCCC1)(F)F,-0.954651157,-1.228543497,-1.008638893,-0.069566364,TRUE
51073571,H22C12N2O1,-0.149655761,CC(=C)CN1CCC(CC1)C(=O)N(C)C,-0.293327283,-0.042961731,-0.528256588,-0.069263053,TRUE
60919695,H24C13N2O1,0.26773516,C1CCC(C1)CCNC(=O)C2(CCCC2)N,0.280480435,0.308391978,-0.198340669,-0.068778956,TRUE
15448772,H19C12O1F1,0.931586552,CC1(C2CC3CCC(C2)(CC1C3)F)O,1.05882829,0.630055244,0.722392082,-0.063914007,TRUE
55150545,H16C12N2O2,-1.020216595,CC1=C(C=CO1)CN(C)C(=O)C(C)(C)C#N,-1.222536531,-0.895496715,-1.323062791,-0.063407709,TRUE
64209002,H17C9N1O3,0.160405481,CC(COC)N1CC(CC1=O)CO,-0.674837985,0.329591226,0.506323769,-0.053356573,TRUE
70629164,Si1H21C10N1O2,0.657301382,C[Si](C)(C)N(C1CCCCC1)C(=O)O,0.34927758,0.64927935,0.666493254,-0.051142327,TRUE
60867591,H23C12N3O1,-0.038351126,CN1CCCN(CC1)C(=O)C2(CCCC2)N,-0.068336303,0.03491435,-0.387721076,-0.051014942,TRUE
66972625,H19C10S1N1O2,-0.924811788,C1CC1N2CCC(CC2)CCS(=O)O,-0.91937854,-0.556838564,-1.598979154,-0.050126816,TRUE
62730315,H12C9N3F3,-0.67437782,C1CC1NCC2=CN(N=C2)CC(F)(F)F,-1.361970743,-1.004355287,0.042943791,-0.050041463,TRUE
62896670,H18C11N2O2,-0.32058767,C1CCC(C1)C(=O)N2CCCNC(=O)C2,-0.78067412,-0.309358504,-0.164952753,-0.048870395,TRUE
2724563,H6C2S1N4,-1.972664702,S=C(N([H])[H])/N=C(\N([H])[H])/N([H])[H],-2.467705206,-1.583159398,-2.156783017,-0.048275586,
60916314,H23C12N1O2,-0.340463915,CCCC1CCC(CC1)(C(=O)O)NCC,-0.333854323,-0.324606501,-0.641704717,-0.046462299,
1246452,H19C12N3O1,-0.368290074,CN1C=C(C=N1)CNC(=O)C2CCCCC2,-0.660858156,0.129034745,-0.850624484,-0.046262946,
67472807,H22C11N2O1,0.184256683,CC1CCN(CC1)C(C)(C)C(=O)NC,0.002669317,0.268276017,0.005627679,-0.04603284,
15170943,H19C13N1O2,-1.044066336,CC1=CC(=CC(=C1O)C)NC(=O)CC(C)C,-0.905732725,-1.445824126,-1.048947582,-0.044717571,
1004,P1H3O4,-0.332514001,OP(=O)(O)O,-0.595262995,0.289885121,-0.957771205,-0.044267846,
24711059,H14C9N2O1,-0.753879879,C#CCCN1CCC(=NO)CC1,-1.174698566,-0.917134143,-0.434274231,-0.044077884,
246895,H21C11N1O1,0.22798413,CC(C)(C)NC(=O)C1CCCCC1,0.07372573,0.197760694,0.148419889,-0.04400768,
61562154,H18C11N2O1,-0.785680994,CCC(CC)(C#N)NC(=O)CC1CC1,-1.133212556,-0.716382731,-0.768794655,-0.043557827,
61559372,H22C13N2O1,0.068977092,C1CCC(CC1)(C(=O)N2CC3CCC2C3)N,0.032098719,-0.097572619,0.016185801,-0.042703229,
43310918,H17C11N3O1,-0.272886727,CC1=CC(=C(C=C1)NCC(=O)N(C)C)N,-0.174525551,-0.185965019,-0.710197602,-0.042004665,
83516,P1O1F3,-1.063942582,O=P(F)(F)F,-0.81378296,-2.187828625,-0.442091201,-0.041979173,
21545389,H18C8N2O1,-0.014501385,CCCCN(CCN)C(=O)C,-0.573192873,0.26276128,0.015439409,-0.041914672,
61500920,H21C10N3O2,-0.070153702,CC(CN1CCOCC1)NC(C)C(=O)N,0.00482578,-0.077013148,-0.386403501,-0.04135496,
63628262,H22C11N2O3,0.057052221,CCOC(CCN1CCNC(=O)C1)OCC,0.082714853,0.227426979,-0.384146803,-0.040860272,
19902524,H15C9N1O1,0.299536275,CC(=O)N1CCC2C1CCC2,-0.010569749,0.2773745,0.39736801,-0.039072678,
63590826,H12C5S1N2O1,-0.586924387,C(CCS)CC(=O)NN,-0.737188496,-0.580197056,-0.669496443,-0.037684806,
68236714,H11C8N3,-0.690277647,CC(CC#N)C1=CN(N=C1)C,-1.041835735,-0.658029818,-0.595859409,-0.037482003,
62327528,H23C12N3,0.701027368,CC(C)C(CNCC1=CC=CN1)N(C)C,0.771563192,0.716075974,0.39211523,-0.037221285,
59104086,H14C7N2O1,0.152455568,CC(C)N1CCC(=O)NC1,-0.038338833,0.016360842,0.257943326,-0.036900228,
43404870,H22C11N2O1,0.017301192,CCN(C1CCCCC1)C(=O)C(C)N,0.011974575,0.035591613,-0.216271605,-0.036768166,
60787856,H24C12N2O1,0.168356856,CCC1CCC(CC1)(C(=O)N)NC(C)C,0.068064963,-0.244481208,0.474645897,-0.034473486,
69034827,H7C10N1O2,-1.071892495,C1=CNC2=C3C(=C(C=C21)O)C=CO3,-1.368536029,-1.100876508,-0.951899059,-0.034272352,
69907656,H7C6N1O3,-0.511395824,CC1=COC=C1NC(=O)O,-0.975045925,-0.558271396,-0.206018348,-0.034191366,
22140449,H20C11N2,1.269475414,CC12CC3CC(C1)CC(C3)C2(N)N,1.037867485,1.487355228,1.079763324,-0.033906701,
60867200,H18C10N2O1,0.295561318,C1CCC(C1)(C(=O)NCC2CC2)N,0.285201736,0.371929743,0.030384776,-0.033194617,
52987700,P1H16C7Cl1O4,-0.45176855,CCC(CC)(OCCCl)P(=O)(O)O,-1.381011577,0.185365032,-0.354024791,-0.032394281,
60795706,H19C9N3O1,0.168356856,CC(C)N1CCC(CC1)(C(=O)N)N,0.249599576,0.111420909,-0.044408641,-0.031409787,
18958419,H8C4O4,1.17009711,C1C(CC1(O)O)(O)O,0.733862675,1.282721007,1.305930711,-0.031296156,
282808,H21C10N1O2,-0.233134237,CCN(CC)COC(=O)C(C)(C)C,-0.157649307,-0.462328305,-0.265831355,-0.031067709,
63243633,H28C14N2O1,0.458543314,CCCC(CN)C(=O)NCC1CCC(CC1)C,0.896954184,0.363825912,-0.06490114,-0.029958498,
10290751,P1H3O4,-0.356365203,O[31P](=O)(O)O,-0.62853112,0.275740071,-0.892228848,-0.029320714,
21598367,B1H18C6N1,1.356928847,[B-](C)(C)(C)[N+](C)(C)C,0.879775622,1.500904653,1.519314815,-0.028465242,
61365381,H25C12N1,1.050842561,CCCC(C)CNC1(CCCC1)C,1.068680486,1.271921453,0.644458911,-0.027911139,
20873016,H22C13,1.281401745,CC1(CC2CC3CC(C2)CC1C3)C,1.120188136,1.318827538,1.242329675,-0.027143314,
28586629,H24C12N2O1,0.072952048,CC(C)(C)NCC(=O)N1CCCCCC1,0.0123285,0.057139905,-0.011749596,-0.026856223,
60868121,H24C13N2O1,0.231959087,C1CCC(CC1)CNC(=O)C2(CCCC2)N,0.418715122,0.351083705,-0.232331305,-0.026401623,
54417019,H16C10N2O3,0.192208058,CC1=C(OC(=O)O1)N(C)C2CCNCC2,0.098805635,0.219913775,0.105006488,-0.025483046,
40028304,H16C11N2O3,-0.519345738,CN(CCO)C(=O)NC1=CC=CC=C1OC,-0.657920295,-0.670512117,-0.373984654,-0.024063308,
61319833,H18C10S1N2O1,-0.090028486,C1CC1CNC2(CCSCC2)C(=O)N,-0.029730454,-0.093214145,-0.283926988,-0.022797688,
54336626,P1H15C8O3,-0.837358355,CCOP(=O)(CC=C)OCC=C,-0.639156181,-0.90375216,-1.099621664,-0.02174249,
12863776,H11C8Br1,-0.602824214,C1CC2CCC(=C2C1)Br,-1.133527878,-0.059655055,-0.741072138,-0.020963738,
65854245,H19C10S1N3,-0.042327543,CC1=NN(C(=C1)CC(CSC)NC)C,-0.227056374,-0.178227727,0.156227223,-0.020345708,
67403443,H15C8S1N1,-0.181456876,CCCCN1CSC(=C1)C,-0.528042055,-0.185341904,0.04871519,-0.02004969,
21400477,H13C10S1N1O1,-1.055992668,CCCC(=O)NSC1=CC=CC=C1,-0.879439885,-2.102381027,-0.299261321,-0.018850705,
64393696,H24C12N2O1,0.184256683,CCC(C(=O)N)NC1CCC(CC1)(C)C,-8.48E-06,0.236490474,0.208285459,-0.018000434,
64012945,H16C8N4,0.39891604,CNCC1=CN=C(N1C)N(C)C,0.350647363,0.329767831,0.411598523,-0.017455734,
63107361,H13C8N1O2,-0.173506963,C=CCCC(=O)N1CC(C1)O,-0.23377607,-0.389860332,-0.001433263,-0.017424796,
60646761,H20C11N4O1,-0.467668377,CCC(C)NCC(=O)NC1=C(NN=C1C)C,-0.22469999,-0.251285493,-1.008621372,-0.013600287,
576099,Si1H3C1Cl2F1,-0.737980051,C[Si](F)(Cl)Cl,-1.211292204,-0.292631024,-0.791196062,-0.013529856,
61829508,H28C14N2O1,0.386989708,CCC(CC)(CN)C(=O)NCCC1CCCC1,0.615762291,1.085626648,-0.614161789,-0.012290329,
65993601,H13C8N3O1,0.315437563,CN1C=CN=C1N2CC(C2)CO,0.110813075,0.341813615,0.42157495,-0.012018508,
64314406,H19C13N1,-0.571023099,CC1=C(C(=CC=C1)NCCCC=C)C,-0.26237125,-1.234324808,-0.278923006,-0.010424961,
80167,H22C12O4,-0.992390437,CCCCCC(C(=O)OCC)C(=O)OCC,-0.661978037,-1.297702628,-1.07752775,-0.010006184,
62963137,H17C10N3O2,-0.551146854,CN1C=CN=C1CC(CCC(=O)OC)N,-0.569462643,-0.842865134,-0.295785165,-0.009112064,
22067558,H14C7N2O4,-0.920836831,CC(C)(C)OC(=O)C(C(=O)O)NN,-0.91889296,-0.91129452,-0.980745546,-0.008070422,
64390631,H11C10N3,-0.737980051,C1CN(C2=CC=CC(=C21)N)CC#N,-1.04667325,-1.01654602,-0.194195213,-0.007245722,
10878580,Si1H28C12O1,0.589722733,CC(C)(C)[Si](C(C)(C)C)(C(C)(C)C)O,0.537836647,0.536542136,0.666479237,-0.004718363,
11819116,H12C10,1.674941463,CC12C3C4C1C5C2C3C45C,1.328334568,1.656650982,2.01543531,-0.004067255,
60996364,H18C10N2O1,0.247860375,C1CCC(C1)(C(=O)N)NCC2CC2,-0.002775275,0.215677757,0.506996573,-0.003947012,
54592941,H12C5N2O2,0.076928466,CC(COC)(C(=O)N)N,-0.586609511,0.69072318,0.107412113,-0.003209936,
61927165,H22C10N2O2,-0.348413829,CCCCN(C)CC(C)(C(=O)O)NC,-0.381270505,-0.287072969,-0.387777143,-0.001813188,
68854770,H11C8N2O3F1,-0.912886917,CCCCC1=C(C(=NN1)OC(=O)O)F,-1.07280721,-1.131347512,-0.541821305,-0.001219212,
60795703,H19C9N3O1,0.120654452,CCCN1CCC(CC1)(C(=O)N)N,0.009356506,0.220622693,0.125362323,-0.001103639,
13631,H10C8N1Cl1,-0.849284686,C1=CC=C(C=C1)NCCCl,-1.143101323,-0.937880216,-0.470633699,-0.000626863,
60868120,H22C12N2O1,0.315437563,C1CCC(C1)CNC(=O)C2(CCCC2)N,0.097645525,0.722806952,0.127002284,0.000190345,
66047312,H17C10N2Cl1O1,-0.495494536,CCCN1C=CN=C1C(CCCCl)O,-0.565763701,-0.444784444,-0.473265345,0.00044502,
28505897,H23C11N3O1,0.156430525,CC(C)CCNC(=O)CN1CCNCC1,0.208493497,0.301241147,-0.031513224,0.001488308,
63934530,H19C11N1O2,0.017301192,CCC(C)(CNCC1=CC=C(O1)C)O,0.134689391,0.294936687,-0.360528567,0.002865656,
12546873,H16C11N2O1,-0.801582282,CCC1=CC=CC(=C1NC(=O)CN)C,-0.991345568,-1.045194328,-0.350983155,0.002870633,
62064706,H26C14N2O1,0.836183205,C1CCN(CC1)CCCNCC2CCC=CO2,1.355515673,0.772971896,0.405925241,0.004310532,
65232163,H23C13N3,0.231959087,CC(C1CCCCC1)NCCC2=CN=CN2,0.602079904,0.073074329,0.046980617,0.004376265,
5222981,H17C8S1N3O1,-0.630650373,CCNC(=S)N(C)N1CCOCC1,-0.888726045,-0.486376556,-0.490057421,0.004465183,
57948628,H11C7N1O1,0.033201019,C1CC2CCC1N2C=O,-0.39142827,0.258516099,0.26301126,0.005082672,
43710158,H19C12N3O1,-0.288786554,CN(C)C1=CC=CC=C1NC(=O)CCCN,-0.573504945,-0.000126721,-0.257449334,0.005879777,
61802539,H22C11N2O1,0.033201019,CCCN(CCN(C)C)C(=O)C1CC1,-0.062090403,0.152306601,0.047218902,0.00630534,
55280818,H13C7S1N3,-0.952637947,C=CCN(CC=C)C(=S)NN,-0.407452412,-1.146632163,-1.263898059,0.006655201,
61686160,H21C10N3O1,0.347238679,CNC(=O)CN(C)CC1CCCCN1,0.183763453,-0.040142717,0.941978601,0.007313883,
66104732,H16C9S1N2O1,-0.272886727,CC(CO)CSCCN1C=CC=N1,0.506846074,-0.604616844,-0.67504007,0.007641557,
61562108,H20C13N2O1,-0.769781167,CC1CCC(CC1)(C#N)NC(=O)CC2CC2,-0.803316779,-0.554426075,-0.90415448,0.007907694,
60968265,H19C12N3O1,-0.837358355,CN1CCC(CC1)(C#N)NC(=O)CC2CC2,-1.018269052,-0.547881698,-0.897104051,0.00813671,
